order_id,customer_id,order_date,total_amount,order_level_payment_status,product_id,product_name,category,price,payment_id,payment_method,transaction_payment_status
242,102,2025-06-29 16:50:00,350.00,Pending,213,Gaming Monitor,Electronics,350.00,542,Credit Card,Pending
243,103,2025-06-30 09:00:00,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,543,PayPal,Completed
244,104,2025-06-30 13:10:00,45.00,Paid,210,Running Shoes,Apparel,45.00,544,Bank Transfer,Completed
245,105,2025-07-01 10:20:00,60.00,Refunded,205,Mechanical Keyboard,Electronics,60.00,545,Credit Card,Refunded
246,106,2025-07-01 15:30:00,120.00,Paid,209,Smartwatch,Electronics,120.00,546,PayPal,Completed
247,107,2025-07-02 09:40:00,80.00,Paid,211,Blender,Home Goods,80.00,547,Bank Transfer,Completed
248,108,2025-07-02 14:50:00,180.00,Pending,204,Noise-Cancelling Headphones,Electronics,180.00,548,Credit Card,Pending
249,109,2025-07-03 11:00:00,30.00,Paid,202,Wireless Mouse,Electronics,30.00,549,PayPal,Completed
250,110,2025-07-03 16:10:00,1200.00,Paid,201,Laptop,Electronics,1200.00,550,Bank Transfer,Completed
251,101,2025-07-04 09:20:00,75.50,Paid,206,Espresso Machine,Home Goods,75.50,551,Credit Card,Completed
252,102,2025-07-04 14:30:00,10.00,Pending,208,Reading Light,Books,10.00,552,PayPal,Pending
253,103,2025-07-05 11:40:00,350.00,Paid,213,Gaming Monitor,Electronics,350.00,553,Bank Transfer,Completed
254,104,2025-07-05 16:50:00,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,554,Credit Card,Completed
255,105,2025-07-06 09:00:00,45.00,Refunded,210,Running Shoes,Apparel,45.00,555,PayPal,Refunded
256,106,2025-07-06 13:10:00,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,556,Bank Transfer,Completed
257,107,2025-07-07 10:20:00,120.00,Paid,209,Smartwatch,Electronics,120.00,557,Credit Card,Completed
258,108,2025-07-07 15:30:00,80.00,Pending,211,Blender,Home Goods,80.00,558,PayPal,Pending
259,109,2025-07-08 09:40:00,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,559,Bank Transfer,Completed
260,110,2025-07-08 14:50:00,30.00,Paid,202,Wireless Mouse,Electronics,30.00,560,Credit Card,Completed
261,101,2025-07-09 11:00:00,1200.00,Paid,201,Laptop,Electronics,1200.00,561,PayPal,Completed
262,102,2025-07-09 16:10:00,75.50,Pending,206,Espresso Machine,Home Goods,75.50,562,Bank Transfer,Pending
263,103,2025-07-10 09:20:00,10.00,Paid,208,Reading Light,Books,10.00,563,Credit Card,Completed
264,104,2025-07-10 14:30:00,350.00,Paid,213,Gaming Monitor,Electronics,350.00,564,PayPal,Completed
265,105,2025-07-11 11:40:00,25.00,Refunded,203,Casual T-Shirt,Apparel,25.00,565,Bank Transfer,Refunded
266,106,2025-07-11 16:50:00,45.00,Paid,210,Running Shoes,Apparel,45.00,566,Credit Card,Completed
267,107,2025-07-12 09:00:00,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,567,PayPal,Completed
268,108,2025-07-12 13:10:00,120.00,Pending,209,Smartwatch,Electronics,120.00,568,Bank Transfer,Pending
269,109,2025-07-13 10:20:00,80.00,Paid,211,Blender,Home Goods,80.00,569,Credit Card,Completed
270,110,2025-07-13 15:30:00,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,570,PayPal,Completed
271,101,2025-07-14 09:40:00,30.00,Paid,202,Wireless Mouse,Electronics,30.00,571,Bank Transfer,Completed
272,102,2025-07-14 14:50:00,1200.00,Pending,201,Laptop,Electronics,1200.00,572,Credit Card,Pending
273,103,2025-07-15 11:00:00,75.50,Paid,206,Espresso Machine,Home Goods,75.50,573,PayPal,Completed
274,104,2025-07-15 16:10:00,10.00,Paid,208,Reading Light,Books,10.00,574,Bank Transfer,Completed
275,105,2025-07-16 09:20:00,350.00,Refunded,213,Gaming Monitor,Electronics,350.00,575,Credit Card,Refunded
276,106,2025-07-16 14:30:00,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,576,PayPal,Completed
277,107,2025-07-17 11:40:00,45.00,Paid,210,Running Shoes,Apparel,45.00,577,Bank Transfer,Completed
278,108,2025-07-17 16:50:00,60.00,Pending,205,Mechanical Keyboard,Electronics,60.00,578,Credit Card,Pending
279,109,2025-07-18 09:00:00,120.00,Paid,209,Smartwatch,Electronics,120.00,579,PayPal,Completed
280,110,2025-07-18 13:10:00,80.00,Paid,211,Blender,Home Goods,80.00,580,Bank Transfer,Completed
281,101,2025-07-19 10:20:00,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,581,Credit Card,Completed
282,102,2025-07-19 15:30:00,30.00,Pending,202,Wireless Mouse,Electronics,30.00,582,PayPal,Pending
283,103,2025-07-20 09:40:00,1200.00,Paid,201,Laptop,Electronics,1200.00,583,Bank Transfer,Completed
284,104,2025-07-20 14:50:00,75.50,Paid,206,Espresso Machine,Home Goods,75.50,584,Credit Card,Completed
285,105,2025-07-21 11:00:00,10.00,Refunded,208,Reading Light,Books,10.00,585,PayPal,Refunded
286,106,2025-07-21 16:10:00,350.00,Paid,213,Gaming Monitor,Electronics,350.00,586,Bank Transfer,Completed
287,107,2025-07-22 09:20:00,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,587,Credit Card,Completed
288,108,2025-07-22 14:30:00,45.00,Pending,210,Running Shoes,Apparel,45.00,588,PayPal,Pending
289,109,2025-07-23 11:40:00,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,589,Bank Transfer,Completed
290,110,2025-07-23 16:50:00,120.00,Paid,209,Smartwatch,Electronics,120.00,590,Credit Card,Completed
291,101,2025-07-24 09:00:00,80.00,Paid,211,Blender,Home Goods,80.00,591,PayPal,Completed
292,102,2025-07-24 13:10:00,180.00,Pending,204,Noise-Cancelling Headphones,Electronics,180.00,592,Bank Transfer,Pending
293,103,2025-07-25 10:20:00,30.00,Paid,202,Wireless Mouse,Electronics,30.00,593,Credit Card,Completed
294,104,2025-07-25 15:30:00,1200.00,Paid,201,Laptop,Electronics,1200.00,594,PayPal,Completed
295,105,2025-07-26 09:40:00,75.50,Refunded,206,Espresso Machine,Home Goods,75.50,595,Bank Transfer,Refunded
296,106,2025-07-26 14:50:00,10.00,Paid,208,Reading Light,Books,10.00,596,Credit Card,Completed
297,107,2025-07-27 11:00:00,350.00,Paid,213,Gaming Monitor,Electronics,350.00,597,PayPal,Completed
298,108,2025-07-27 16:10:00,25.00,Pending,203,Casual T-Shirt,Apparel,25.00,598,Bank Transfer,Pending
299,109,2025-07-28 09:20:00,45.00,Paid,210,Running Shoes,Apparel,45.00,599,Credit Card,Completed
300,110,2025-07-28 14:30:00,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,600,PayPal,Completed
301,101,2025-07-29 11:40:00,120.00,Paid,209,Smartwatch,Electronics,120.00,601,Bank Transfer,Completed
302,102,2025-07-29 16:50:00,80.00,Pending,211,Blender,Home Goods,80.00,602,Credit Card,Pending
303,103,2025-07-30 09:00:00,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,603,PayPal,Completed
304,104,2025-07-30 13:10:00,30.00,Paid,202,Wireless Mouse,Electronics,30.00,604,Bank Transfer,Completed
305,105,2025-07-31 10:20:00,1200.00,Refunded,201,Laptop,Electronics,1200.00,605,Credit Card,Refunded
306,106,2025-07-31 15:30:00,75.50,Paid,206,Espresso Machine,Home Goods,75.50,606,PayPal,Completed
307,107,2025-08-01 09:40:00,10.00,Paid,208,Reading Light,Books,10.00,607,Bank Transfer,Completed
308,108,2025-08-01 14:50:00,350.00,Pending,213,Gaming Monitor,Electronics,350.00,608,Credit Card,Pending
309,109,2025-08-02 11:00:00,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,609,PayPal,Completed
310,110,2025-08-02 16:10:00,45.00,Paid,210,Running Shoes,Apparel,45.00,610,Bank Transfer,Completed
311,101,2025-08-03 09:20:00,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,611,Credit Card,Completed
312,102,2025-08-03 14:30:00,120.00,Pending,209,Smartwatch,Electronics,120.00,612,PayPal,Pending
313,103,2025-08-04 11:40:00,80.00,Paid,211,Blender,Home Goods,80.00,613,Bank Transfer,Completed
314,104,2025-08-04 16:50:00,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,614,Credit Card,Completed
315,105,2025-08-05 09:00:00,30.00,Refunded,202,Wireless Mouse,Electronics,30.00,615,PayPal,Refunded
316,106,2025-08-05 13:10:00,1200.00,Paid,201,Laptop,Electronics,1200.00,616,Bank Transfer,Completed
317,107,2025-08-06 10:20:00,75.50,Paid,206,Espresso Machine,Home Goods,75.50,617,Credit Card,Completed
318,108,2025-08-06 15:30:00,10.00,Pending,208,Reading Light,Books,10.00,618,PayPal,Pending
319,109,2025-08-07 09:40:00,350.00,Paid,213,Gaming Monitor,Electronics,350.00,619,Bank Transfer,Completed
320,110,2025-08-07 14:50:00,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,620,Credit Card,Completed
321,101,2025-08-08 11:00:00,45.00,Paid,210,Running Shoes,Apparel,45.00,621,PayPal,Completed
322,102,2025-08-08 16:10:00,60.00,Pending,205,Mechanical Keyboard,Electronics,60.00,622,Bank Transfer,Pending
323,103,2025-08-09 09:20:00,120.00,Paid,209,Smartwatch,Electronics,120.00,623,Credit Card,Completed
324,104,2025-08-09 14:30:00,80.00,Paid,211,Blender,Home Goods,80.00,624,PayPal,Completed
325,105,2025-08-10 11:40:00,180.00,Refunded,204,Noise-Cancelling Headphones,Electronics,180.00,625,Bank Transfer,Refunded
326,106,2025-08-10 16:50:00,30.00,Paid,202,Wireless Mouse,Electronics,30.00,626,Credit Card,Completed
327,107,2025-08-11 09:00:00,1200.00,Paid,201,Laptop,Electronics,1200.00,627,PayPal,Completed
328,108,2025-08-11 13:10:00,75.50,Pending,206,Espresso Machine,Home Goods,75.50,628,Bank Transfer,Pending
329,109,2025-08-12 10:20:00,10.00,Paid,208,Reading Light,Books,10.00,629,Credit Card,Completed
330,110,2025-08-12 15:30:00,350.00,Paid,213,Gaming Monitor,Electronics,350.00,630,PayPal,Completed
331,101,2025-08-13 09:40:00,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,631,Bank Transfer,Completed
332,102,2025-08-13 14:50:00,45.00,Pending,210,Running Shoes,Apparel,45.00,632,Credit Card,Pending
333,103,2025-08-14 11:00:00,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,633,PayPal,Completed
334,104,2025-08-14 16:10:00,120.00,Paid,209,Smartwatch,Electronics,120.00,634,Bank Transfer,Completed
335,105,2025-08-15 09:20:00,80.00,Refunded,211,Blender,Home Goods,80.00,635,Credit Card,Refunded
336,106,2025-08-15 14:30:00,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,636,PayPal,Completed
337,107,2025-08-16 11:40:00,30.00,Paid,202,Wireless Mouse,Electronics,30.00,637,Bank Transfer,Completed
338,108,2025-08-16 16:50:00,1200.00,Pending,201,Laptop,Electronics,1200.00,638,Credit Card,Pending
339,109,2025-08-17 09:00:00,75.50,Paid,206,Espresso Machine,Home Goods,75.50,639,PayPal,Completed
340,110,2025-08-17 13:10:00,10.00,Paid,208,Reading Light,Books,10.00,640,Bank Transfer,Completed
341,101,2025-08-18 10:20:00,350.00,Paid,213,Gaming Monitor,Electronics,350.00,641,Credit Card,Completed
342,102,2025-08-18 15:30:00,25.00,Pending,203,Casual T-Shirt,Apparel,25.00,642,PayPal,Pending
343,103,2025-08-19 09:40:00,45.00,Paid,210,Running Shoes,Apparel,45.00,643,Bank Transfer,Completed
344,104,2025-08-19 14:50:00,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,644,Credit Card,Completed
345,105,2025-08-20 11:00:00,120.00,Refunded,209,Smartwatch,Electronics,120.00,645,PayPal,Refunded
346,106,2025-08-20 16:10:00,80.00,Paid,211,Blender,Home Goods,80.00,646,Bank Transfer,Completed
347,107,2025-08-21 09:20:00,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,647,Credit Card,Completed
348,108,2025-08-21 14:30:00,30.00,Pending,202,Wireless Mouse,Electronics,30.00,648,PayPal,Pending
349,109,2025-08-22 11:40:00,1200.00,Paid,201,Laptop,Electronics,1200.00,649,Bank Transfer,Completed
350,110,2025-08-22 16:50:00,75.50,Paid,206,Espresso Machine,Home Goods,75.50,650,Credit Card,Completed
351,101,2025-08-23 09:00:00,10.00,Paid,208,Reading Light,Books,10.00,651,PayPal,Completed
352,102,2025-08-23 13:10:00,350.00,Pending,213,Gaming Monitor,Electronics,350.00,652,Bank Transfer,Pending
353,103,2025-08-24 10:20:00,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,653,Credit Card,Completed
354,104,2025-08-24 15:30:00,45.00,Paid,210,Running Shoes,Apparel,45.00,654,PayPal,Completed
355,105,2025-08-25 09:40:00,60.00,Refunded,205,Mechanical Keyboard,Electronics,60.00,655,Bank Transfer,Refunded
356,106,2025-08-25 14:50:00,120.00,Paid,209,Smartwatch,Electronics,120.00,656,Credit Card,Completed
357,107,2025-08-26 11:00:00,80.00,Paid,211,Blender,Home Goods,80.00,657,PayPal,Completed
358,108,2025-08-26 16:10:00,180.00,Pending,204,Noise-Cancelling Headphones,Electronics,180.00,658,Bank Transfer,Pending
359,109,2025-08-27 09:20:00,30.00,Paid,202,Wireless Mouse,Electronics,30.00,659,Credit Card,Completed
360,110,2025-08-27 14:30:00,1200.00,Paid,201,Laptop,Electronics,1200.00,660,PayPal,Completed
361,101,2025-08-28 11:40:00,75.50,Paid,206,Espresso Machine,Home Goods,75.50,661,Bank Transfer,Completed
362,102,2025-08-28 16:50:00,10.00,Pending,208,Reading Light,Books,10.00,662,Credit Card,Pending
363,103,2025-08-29 09:00:00,350.00,Paid,213,Gaming Monitor,Electronics,350.00,663,PayPal,Completed
364,104,2025-08-29 13:10:00,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,664,Bank Transfer,Completed
365,105,2025-08-30 10:20:00,45.00,Refunded,210,Running Shoes,Apparel,45.00,665,Credit Card,Refunded
366,106,2025-08-30 15:30:00,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,666,PayPal,Completed
367,107,2025-08-31 09:40:00,120.00,Paid,209,Smartwatch,Electronics,120.00,667,Bank Transfer,Completed
368,108,2025-08-31 14:50:00,80.00,Pending,211,Blender,Home Goods,80.00,668,Credit Card,Pending
369,109,2025-09-01 11:00:00,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,669,PayPal,Completed
370,110,2025-09-01 16:10:00,30.00,Paid,202,Wireless Mouse,Electronics,30.00,670,Bank Transfer,Completed
371,101,2025-09-02 09:20:00,1200.00,Paid,201,Laptop,Electronics,1200.00,671,Credit Card,Completed
372,102,2025-09-02 14:30:00,75.50,Pending,206,Espresso Machine,Home Goods,75.50,672,PayPal,Pending
373,103,2025-09-03 11:40:00,10.00,Paid,208,Reading Light,Books,10.00,673,Bank Transfer,Completed
374,104,2025-09-03 16:50:00,350.00,Paid,213,Gaming Monitor,Electronics,350.00,674,Credit Card,Completed
375,105,2025-09-04 09:00:00,25.00,Refunded,203,Casual T-Shirt,Apparel,25.00,675,PayPal,Refunded
376,106,2025-09-04 13:10:00,45.00,Paid,210,Running Shoes,Apparel,45.00,676,Bank Transfer,Completed
377,107,2025-09-05 10:20:00,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,677,Credit Card,Completed
378,108,2025-09-05 15:30:00,120.00,Pending,209,Smartwatch,Electronics,120.00,678,PayPal,Pending
379,109,2025-09-06 09:40:00,80.00,Paid,211,Blender,Home Goods,80.00,679,Bank Transfer,Completed
380,110,2025-09-06 14:50:00,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,680,Credit Card,Completed
381,101,2025-09-07 11:00:00,30.00,Paid,202,Wireless Mouse,Electronics,30.00,681,PayPal,Completed
382,102,2025-09-07 16:10:00,1200.00,Pending,201,Laptop,Electronics,1200.00,682,Bank Transfer,Pending
383,103,2025-09-08 09:20:00,75.50,Paid,206,Espresso Machine,Home Goods,75.50,683,Credit Card,Completed
384,104,2025-09-08 14:30:00,10.00,Paid,208,Reading Light,Books,10.00,684,PayPal,Completed
385,105,2025-09-09 11:40:00,350.00,Refunded,213,Gaming Monitor,Electronics,350.00,685,Bank Transfer,Refunded
386,106,2025-09-09 16:50:00,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,686,Credit Card,Completed
387,107,2025-09-10 09:00:00,45.00,Paid,210,Running Shoes,Apparel,45.00,687,PayPal,Completed
388,108,2025-09-10 13:10:00,60.00,Pending,205,Mechanical Keyboard,Electronics,60.00,688,Bank Transfer,Pending
389,109,2025-09-11 10:20:00,120.00,Paid,209,Smartwatch,Electronics,120.00,689,Credit Card,Completed
390,110,2025-09-11 15:30:00,80.00,Paid,211,Blender,Home Goods,80.00,690,PayPal,Completed
391,101,2025-09-12 09:40:00,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,691,Bank Transfer,Completed
392,102,2025-09-12 14:50:00,30.00,Pending,202,Wireless Mouse,Electronics,30.00,692,Credit Card,Pending
393,103,2025-09-13 11:00:00,1200.00,Paid,201,Laptop,Electronics,1200.00,693,PayPal,Completed
394,104,2025-09-13 16:10:00,75.50,Paid,206,Espresso Machine,Home Goods,75.50,694,Bank Transfer,Completed
395,105,2025-09-14 09:20:00,10.00,Refunded,208,Reading Light,Books,10.00,695,Credit Card,Refunded
396,106,2025-09-14 14:30:00,350.00,Paid,213,Gaming Monitor,Electronics,350.00,696,PayPal,Completed
397,107,2025-09-15 11:40:00,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,697,Bank Transfer,Completed
398,108,2025-09-15 16:50:00,45.00,Pending,210,Running Shoes,Apparel,45.00,698,Credit Card,Pending
399,109,2025-09-16 09:00:00,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,699,PayPal,Completed
400,110,2025-09-16 13:10:00,120.00,Paid,209,Smartwatch,Electronics,120.00,700,Bank Transfer,Completed
401,101,2025-09-17 10:20:00,80.00,Paid,211,Blender,Home Goods,80.00,701,Credit Card,Completed
402,102,2025-09-17 15:30:00,180.00,Pending,204,Noise-Cancelling Headphones,Electronics,180.00,702,PayPal,Pending
403,103,2025-09-18 09:40:00,30.00,Paid,202,Wireless Mouse,Electronics,30.00,703,Bank Transfer,Completed
404,104,2025-09-18 14:50:00,1200.00,Paid,201,Laptop,Electronics,1200.00,704,Credit Card,Completed
405,105,2025-09-19 11:00:00,75.50,Refunded,206,Espresso Machine,Home Goods,75.50,705,PayPal,Refunded
406,106,2025-09-19 16:10:00,10.00,Paid,208,Reading Light,Books,10.00,706,Bank Transfer,Completed
407,107,2025-09-20 09:20:00,350.00,Paid,213,Gaming Monitor,Electronics,350.00,707,Credit Card,Completed
408,108,2025-09-20 14:30:00,25.00,Pending,203,Casual T-Shirt,Apparel,25.00,708,PayPal,Pending
409,109,2025-09-21 11:40:00,45.00,Paid,210,Running Shoes,Apparel,45.00,709,Bank Transfer,Completed
410,110,2025-09-21 16:50:00,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,710,Credit Card,Completed
411,101,2025-09-22 09:00:00,120.00,Paid,209,Smartwatch,Electronics,120.00,711,PayPal,Completed
412,102,2025-09-22 13:10:00,80.00,Pending,211,Blender,Home Goods,80.00,712,Bank Transfer,Pending
413,103,2025-09-23 10:20:00,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,713,Credit Card,Completed
414,104,2025-09-23 15:30:00,30.00,Paid,202,Wireless Mouse,Electronics,30.00,714,PayPal,Completed
415,105,2025-09-24 09:40:00,1200.00,Refunded,201,Laptop,Electronics,1200.00,715,Bank Transfer,Refunded
416,106,2025-09-24 14:50:00,75.50,Paid,206,Espresso Machine,Home Goods,75.50,716,Credit Card,Completed
417,107,2025-09-25 11:00:00,10.00,Paid,208,Reading Light,Books,10.00,717,PayPal,Completed
418,108,2025-09-25 16:10:00,350.00,Pending,213,Gaming Monitor,Electronics,350.00,718,Bank Transfer,Pending
419,109,2025-09-26 09:20:00,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,719,Credit Card,Completed
420,110,2025-09-26 14:30:00,45.00,Paid,210,Running Shoes,Apparel,45.00,720,PayPal,Completed
421,101,2025-09-27 11:40:00,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,721,Bank Transfer,Completed
422,102,2025-09-27 16:50:00,120.00,Paid,209,Smartwatch,Electronics,120.00,722,Credit Card,Completed
423,103,2025-09-28 09:00:00,80.00,Pending,211,Blender,Home Goods,80.00,723,PayPal,Pending
424,104,2025-09-28 13:10:00,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,724,Bank Transfer,Completed
425,105,2025-09-29 10:20:00,30.00,Refunded,202,Wireless Mouse,Electronics,30.00,725,Credit Card,Refunded
426,106,2025-09-29 15:30:00,1200.00,Paid,201,Laptop,Electronics,1200.00,726,PayPal,Completed
427,107,2025-09-30 09:40:00,75.50,Paid,206,Espresso Machine,Home Goods,75.50,727,Bank Transfer,Completed
428,108,2025-09-30 14:50:00,10.00,Pending,208,Reading Light,Books,10.00,728,Credit Card,Pending
429,109,2025-10-01 11:00:00,350.00,Paid,213,Gaming Monitor,Electronics,350.00,729,PayPal,Completed
430,110,2025-10-01 16:10:00,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,730,Bank Transfer,Completed
431,101,2025-10-02 09:20:00,45.00,Paid,210,Running Shoes,Apparel,45.00,731,Credit Card,Completed
432,102,2025-10-02 14:30:00,60.00,Pending,205,Mechanical Keyboard,Electronics,60.00,732,PayPal,Pending
433,103,2025-10-03 11:40:00,120.00,Paid,209,Smartwatch,Electronics,120.00,733,Bank Transfer,Completed
434,104,2025-10-03 16:50:00,80.00,Paid,211,Blender,Home Goods,80.00,734,Credit Card,Completed
435,105,2025-10-04 09:00:00,180.00,Refunded,204,Noise-Cancelling Headphones,Electronics,180.00,735,PayPal,Refunded
436,106,2025-10-04 13:10:00,30.00,Paid,202,Wireless Mouse,Electronics,30.00,736,Bank Transfer,Completed
437,107,2025-10-05 10:20:00,1200.00,Paid,201,Laptop,Electronics,1200.00,737,Credit Card,Completed
438,108,2025-10-05 15:30:00,75.50,Pending,206,Espresso Machine,Home Goods,75.50,738,PayPal,Pending
439,109,2025-10-06 09:40:00,10.00,Paid,208,Reading Light,Books,10.00,739,Bank Transfer,Completed
440,110,2025-10-06 14:50:00,350.00,Paid,213,Gaming Monitor,Electronics,350.00,740,Credit Card,Completed
441,101,2025-10-07 11:00:00,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,741,PayPal,Completed
442,102,2025-10-07 16:10:00,45.00,Pending,210,Running Shoes,Apparel,45.00,742,Bank Transfer,Pending
443,103,2025-10-08 09:20:00,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,743,Credit Card,Completed
